,deviceCategory,channelGrouping,PageDepth,sessionDuration,transactions,operatingSystem,landingPageKeyWord,fuente,transporte
2080,desktop,Organic Search,7,1305.0,0,Windows,home,google,organic
2081,desktop,Organic Search,28,1974.0,0,Macintosh,home,google,organic
2082,desktop,Paid Search,2,807.0,0,Macintosh,product,google,cpc
2083,desktop,Direct,8,157.0,0,Windows,home,(direct),(none)
2084,desktop,Organic Search,6,784.0,0,Windows,home,google,organic
2085,desktop,Direct,3,24.0,0,Macintosh,home,(direct),(none)
2086,desktop,Organic Search,4,44.0,0,Macintosh,home,google,organic
2087,desktop,Direct,8,324.0,0,Windows,home,(direct),(none)
2088,desktop,Paid Search,3,254.0,0,Windows,home,google,cpc
2089,desktop,Direct,7,158.0,0,Windows,home,(direct),(none)
2090,desktop,Direct,5,152.0,0,Macintosh,home,(direct),(none)
2091,desktop,Organic Search,15,201.0,0,Windows,home,google,organic
2092,desktop,Direct,16,753.0,0,Macintosh,home,(direct),(none)
2093,desktop,Organic Search,6,1088.0,0,Macintosh,home,google,organic
2094,desktop,Organic Search,6,100.0,0,Macintosh,home,google,organic
2095,desktop,Organic Search,3,28.0,0,Macintosh,home,google,organic
2096,desktop,Organic Search,6,49.0,0,Macintosh,home,google,organic
2097,desktop,Organic Search,11,146.0,0,Windows,home,google,organic
2098,desktop,Organic Search,31,452.0,0,Windows,home,google,organic
2099,desktop,Direct,5,137.0,0,Windows,home,(direct),(none)
2100,desktop,Paid Search,7,187.0,0,Windows,home,google,cpc
2101,desktop,Organic Search,7,432.0,0,Windows,home,google,organic
2102,desktop,Organic Search,26,348.0,0,Windows,home,google,organic
2103,desktop,Organic Search,4,508.0,0,Macintosh,home,google,organic
2104,desktop,Direct,7,222.0,0,Windows,home,(direct),(none)
2105,desktop,Direct,4,82.0,0,Windows,home,(direct),(none)
2106,desktop,Organic Search,10,678.0,0,Windows,home,google,organic
2107,desktop,Organic Search,14,197.0,0,Macintosh,home,google,organic
2108,desktop,Paid Search,2,28.0,0,Windows,product,google,cpc
2109,desktop,Direct,4,56.0,0,Macintosh,home,(direct),(none)
2110,desktop,Organic Search,7,774.0,0,Windows,home,google,organic
2111,desktop,Organic Search,2,40.0,0,Windows,home,google,organic
2112,desktop,Paid Search,3,58.0,0,Windows,product,google,cpc
2113,desktop,Organic Search,7,455.0,0,Windows,home,google,organic
2114,desktop,Organic Search,24,1013.0,0,Windows,home,google,organic
2115,desktop,Organic Search,3,86.0,0,Windows,home,google,organic
2116,desktop,Organic Search,6,417.0,0,Windows,home,google,organic
2117,desktop,Organic Search,13,1081.0,0,Windows,home,google,organic
2118,desktop,Organic Search,5,160.0,0,Windows,home,google,organic
2119,desktop,Paid Search,4,396.0,0,Windows,product,google,cpc
2120,desktop,Organic Search,3,129.0,0,Windows,home,google,organic
2121,desktop,Organic Search,11,392.0,0,Windows,home,google,organic
2122,desktop,Organic Search,3,89.0,0,Windows,home,google,organic
2123,desktop,Organic Search,4,13.0,0,Windows,home,google,organic
2124,desktop,Organic Search,3,6.0,0,Windows,home,google,organic
2125,desktop,Direct,8,2165.0,0,Windows,product,(direct),(none)
2126,desktop,Organic Search,4,460.0,0,Windows,home,google,organic
2127,desktop,Organic Search,9,178.0,0,Windows,home,google,organic
2128,desktop,Organic Search,4,70.0,0,Macintosh,home,google,organic
2129,desktop,Organic Search,15,1388.0,0,Windows,home,google,organic
2130,desktop,Paid Search,3,1104.0,0,Windows,product,google,cpc
2131,desktop,Organic Search,6,419.0,0,Macintosh,home,google,organic
2132,desktop,Organic Search,69,2410.0,1,Macintosh,home,google,organic
2133,desktop,Organic Search,6,27.0,0,Macintosh,home,google,organic
2134,desktop,Organic Search,2,21.0,0,Windows,home,google,organic
2135,desktop,Organic Search,12,112.0,0,Windows,home,google,organic
2136,desktop,Organic Search,3,32.0,0,Windows,home,google,organic
2137,desktop,Organic Search,10,347.0,0,Windows,home,google,organic
2138,desktop,Direct,8,191.0,0,Macintosh,home,(direct),(none)
2139,desktop,Direct,2,10.0,0,Macintosh,home,(direct),(none)
2140,desktop,Direct,4,80.0,0,Macintosh,home,(direct),(none)
2141,desktop,Direct,3,35.0,0,Macintosh,home,(direct),(none)
2142,desktop,Direct,2,717.0,0,Macintosh,search,(direct),(none)
2143,desktop,Organic Search,5,153.0,0,Macintosh,home,google,organic
2144,desktop,Organic Search,6,1376.0,0,Macintosh,home,google,organic
2145,desktop,Organic Search,5,61.0,0,Macintosh,home,google,organic
2146,desktop,Paid Search,3,19.0,0,Windows,home,google,cpc
2147,desktop,Direct,15,267.0,0,Windows,home,(direct),(none)
2148,desktop,Organic Search,5,96.0,0,Windows,home,google,organic
2149,desktop,Direct,47,807.0,0,Windows,home,(direct),(none)
2150,desktop,Direct,3,24.0,0,Windows,home,(direct),(none)
2151,desktop,Organic Search,16,690.0,0,Macintosh,home,google,organic
2152,desktop,Direct,13,170.0,0,Windows,home,(direct),(none)
2153,desktop,Direct,14,476.0,0,Windows,home,(direct),(none)
2154,desktop,Direct,2,80.0,0,Macintosh,home,(direct),(none)
2155,desktop,Organic Search,8,127.0,0,Windows,home,google,organic
2156,desktop,Organic Search,14,152.0,0,Windows,home,google,organic
2157,desktop,Paid Search,2,93.0,0,Windows,product,google,cpc
2158,desktop,Organic Search,3,23.0,0,Macintosh,home,google,organic
2159,desktop,Organic Search,6,36.0,0,Windows,home,google,organic
2160,desktop,Organic Search,27,2785.0,0,Windows,home,google,organic
2161,desktop,Organic Search,16,127.0,0,Windows,home,google,organic
2162,desktop,Organic Search,4,44.0,0,Windows,home,google,organic
2163,desktop,Organic Search,2,83.0,0,Macintosh,home,google,organic
2164,desktop,Organic Search,5,152.0,0,Windows,product,google,organic
2165,desktop,Organic Search,9,129.0,0,Windows,home,google,organic
2166,desktop,Organic Search,4,147.0,0,Windows,home,google,organic
2167,desktop,Organic Search,5,517.0,0,Windows,product,google,organic
2168,desktop,Direct,51,761.0,0,Windows,product,(direct),(none)
2169,desktop,Organic Search,15,1198.0,0,Windows,home,google,organic
2170,desktop,Organic Search,12,494.0,0,Windows,home,google,organic
2171,desktop,Organic Search,4,53.0,0,Windows,home,google,organic
2172,desktop,Organic Search,3,9.0,0,Windows,home,google,organic
2173,desktop,Paid Search,8,157.0,0,Windows,product,google,cpc
2174,desktop,Direct,3,9.0,0,Windows,home,(direct),(none)
2175,desktop,Organic Search,6,61.0,0,Windows,home,google,organic
2176,desktop,Paid Search,3,148.0,0,Windows,product,google,cpc
2177,desktop,Organic Search,12,1208.0,1,Windows,home,google,organic
2178,desktop,Organic Search,3,39.0,0,Windows,home,google,organic
2179,desktop,Paid Search,2,20.0,0,Windows,product,google,cpc
2180,desktop,Direct,5,41.0,0,Windows,home,(direct),(none)
2181,desktop,Paid Search,16,225.0,0,Macintosh,product,google,cpc
2182,desktop,Organic Search,6,158.0,0,Windows,home,google,organic
2183,desktop,Organic Search,9,459.0,0,Windows,home,google,organic
2184,desktop,Organic Search,3,5.0,0,Windows,home,google,organic
2185,desktop,Organic Search,4,18.0,0,Windows,home,google,organic
2186,desktop,Organic Search,3,6.0,0,Windows,home,google,organic
2187,desktop,Direct,3,71.0,0,Macintosh,home,(direct),(none)
2188,desktop,Organic Search,16,490.0,0,Windows,home,google,organic
2189,desktop,Organic Search,2,7.0,0,Macintosh,home,google,organic
2190,desktop,Organic Search,5,88.0,0,Windows,home,google,organic
2191,desktop,Organic Search,5,52.0,0,Windows,home,google,organic
2192,desktop,Organic Search,17,153.0,0,Windows,home,google,organic
2193,desktop,Direct,10,124.0,0,Windows,home,(direct),(none)
2194,desktop,Organic Search,7,135.0,0,Macintosh,home,google,organic
2195,desktop,Direct,8,71.0,0,Windows,home,(direct),(none)
2196,desktop,Organic Search,3,36.0,0,Windows,home,google,organic
2197,desktop,Direct,5,170.0,0,Macintosh,home,(direct),(none)
2198,mobile,Paid Search,27,2201.0,0,Windows,product,google,cpc
2199,desktop,Paid Search,4,96.0,0,Windows,product,google,cpc
2200,mobile,Paid Search,2,1136.0,0,Windows,product,google,cpc
2201,desktop,Paid Search,7,509.0,0,Windows,search,google,cpc
2202,mobile,Paid Search,16,898.0,0,Windows,home,google,cpc
2203,desktop,Paid Search,2,8.0,0,Windows,product,google,cpc
2204,desktop,Paid Search,2,40.0,0,Windows,home,google,cpc
2205,desktop,Paid Search,9,685.0,0,Windows,product,google,cpc
2206,desktop,Paid Search,3,28.0,0,Windows,product,google,cpc
2207,mobile,Paid Search,4,555.0,0,Windows,product,google,cpc
2208,desktop,Paid Search,2,1566.0,0,Windows,product,google,cpc
2209,desktop,Direct,5,251.0,0,Windows,product,(direct),(none)
2210,desktop,Direct,5,449.0,0,Windows,product,(direct),(none)
2211,desktop,Direct,6,95.0,0,Windows,product,(direct),(none)
2212,desktop,Paid Search,4,1003.0,0,Windows,product,google,cpc
2213,desktop,Direct,2,12.0,0,Windows,home,(direct),(none)
2214,desktop,Organic Search,3,10.0,0,Windows,home,google,organic
2215,desktop,Organic Search,5,169.0,0,Windows,home,google,organic
2216,desktop,Organic Search,3,53.0,0,Windows,home,google,organic
2217,desktop,Organic Search,2,293.0,0,Macintosh,home,google,organic
2218,desktop,Organic Search,5,30.0,0,Windows,home,google,organic
2219,desktop,Paid Search,4,25.0,0,Windows,home,google,cpc
2220,desktop,Paid Search,3,98.0,0,Windows,product,google,cpc
2221,desktop,Paid Search,2,1663.0,0,Windows,checkout,google,cpc
2222,desktop,Paid Search,3,1225.0,0,Windows,product,google,cpc
2223,desktop,Organic Search,3,24.0,0,Macintosh,home,google,organic
2224,desktop,Direct,2,76.0,0,Windows,home,(direct),(none)
2225,desktop,Organic Search,4,60.0,0,Macintosh,home,google,organic
2226,desktop,Organic Search,4,330.0,0,Macintosh,home,google,organic
2227,desktop,Organic Search,7,836.0,0,Windows,home,google,organic
2228,desktop,Organic Search,3,50.0,0,Windows,home,google,organic
2229,desktop,Direct,17,1341.0,0,Macintosh,home,(direct),(none)
2230,desktop,Paid Search,12,1434.0,0,Macintosh,product,google,cpc
2231,desktop,Organic Search,3,104.0,0,Windows,home,google,organic
2232,desktop,Organic Search,4,35.0,0,Windows,home,google,organic
2233,desktop,Direct,9,324.0,0,Windows,home,(direct),(none)
2234,desktop,Organic Search,2,9.0,0,Windows,home,google,organic
2235,desktop,Organic Search,5,22.0,0,Windows,home,google,organic
2236,desktop,Organic Search,3,67.0,0,Windows,home,google,organic
2237,desktop,Organic Search,3,399.0,0,Windows,home,google,organic
2238,desktop,Organic Search,17,177.0,0,Windows,home,google,organic
2239,desktop,Organic Search,9,203.0,0,Windows,product,google,organic
2240,desktop,Direct,2,5.0,0,Windows,home,(direct),(none)
2241,desktop,Organic Search,2,56.0,0,Windows,home,google,organic
2242,desktop,Paid Search,3,27.0,0,Windows,product,google,cpc
2243,desktop,Organic Search,6,131.0,0,Windows,home,google,organic
2244,desktop,Paid Search,2,144.0,0,Windows,product,google,cpc
2245,desktop,Organic Search,4,42.0,0,Windows,home,google,organic
2246,desktop,Direct,2,8.0,0,Windows,home,(direct),(none)
2247,desktop,Paid Search,12,205.0,0,Windows,product,google,cpc
2248,desktop,Direct,40,924.0,0,Windows,home,(direct),(none)
2249,desktop,Organic Search,2,27.0,0,Windows,home,google,organic
2250,desktop,Organic Search,6,63.0,0,Windows,home,google,organic
2251,desktop,Direct,5,83.0,0,Windows,home,(direct),(none)
2252,desktop,Direct,2,18.0,0,Windows,home,(direct),(none)
2253,desktop,Direct,10,1467.0,0,Windows,home,(direct),(none)
2254,desktop,Direct,14,2444.0,0,Windows,home,(direct),(none)
2255,desktop,Direct,2,9.0,0,Windows,home,(direct),(none)
2256,desktop,Direct,4,778.0,0,Windows,home,(direct),(none)
2257,desktop,Direct,2,14.0,0,Windows,home,(direct),(none)
2258,desktop,Direct,2,5.0,0,Windows,home,(direct),(none)
2259,desktop,Direct,3,577.0,0,Windows,product,(direct),(none)
2260,desktop,Direct,9,512.0,0,Windows,home,(direct),(none)
2261,desktop,Organic Search,25,188.0,0,Windows,home,google,organic
2262,desktop,Organic Search,17,485.0,0,Macintosh,home,google,organic
2263,desktop,Organic Search,5,60.0,0,Macintosh,home,google,organic
2264,desktop,Organic Search,2,234.0,0,Windows,product,google,organic
2265,desktop,Organic Search,7,300.0,0,Macintosh,home,google,organic
2266,desktop,Organic Search,6,55.0,0,Windows,home,google,organic
2267,desktop,Paid Search,2,6.0,0,Windows,home,google,cpc
2268,desktop,Paid Search,8,335.0,0,Windows,product,google,cpc
2269,desktop,Direct,9,220.0,0,Windows,home,(direct),(none)
2270,desktop,Organic Search,2,15.0,0,Windows,home,google,organic
2271,desktop,Organic Search,7,79.0,0,Windows,home,google,organic
2272,desktop,Direct,4,47.0,0,Windows,home,(direct),(none)
2273,desktop,Organic Search,22,619.0,0,Windows,home,google,organic
2274,desktop,Organic Search,9,212.0,0,Windows,home,google,organic
2275,desktop,Organic Search,11,173.0,0,Windows,home,google,organic
2276,desktop,Paid Search,11,686.0,1,Windows,product,google,cpc
2277,desktop,Direct,3,13.0,0,Windows,home,(direct),(none)
2278,desktop,Paid Search,2,361.0,0,Windows,product,google,cpc
2279,desktop,Organic Search,4,93.0,0,Windows,home,google,organic
2280,desktop,Organic Search,2,57.0,0,Macintosh,home,google,organic
2281,desktop,Organic Search,6,100.0,0,Macintosh,home,google,organic
2282,desktop,Organic Search,13,423.0,0,Windows,home,google,organic
2283,desktop,Organic Search,4,2337.0,0,Macintosh,product,google,organic
2284,desktop,Paid Search,3,38.0,0,Windows,product,google,cpc
2285,desktop,Direct,6,50.0,0,Windows,home,(direct),(none)
2286,desktop,Organic Search,8,126.0,0,Windows,home,google,organic
2287,desktop,Direct,6,63.0,0,Windows,home,(direct),(none)
2288,desktop,Organic Search,5,32.0,0,Windows,home,google,organic
2289,desktop,Organic Search,2,17.0,0,Macintosh,home,google,organic
2290,desktop,Organic Search,3,18.0,0,Windows,home,google,organic
2291,desktop,Direct,3,1055.0,0,Windows,home,(direct),(none)
2292,desktop,Organic Search,3,79.0,0,Windows,home,google,organic
2293,desktop,Organic Search,22,2356.0,0,Windows,home,google,organic
2294,desktop,Organic Search,21,286.0,0,Windows,product,google,organic
2295,desktop,Organic Search,4,42.0,0,Windows,home,google,organic
2296,desktop,Direct,2,12.0,0,Windows,home,(direct),(none)
2297,desktop,Paid Search,3,166.0,0,Windows,product,google,cpc
2298,desktop,Direct,2,27.0,0,Windows,home,(direct),(none)
2299,desktop,Direct,4,74.0,0,Windows,home,(direct),(none)
2300,desktop,Direct,2,17.0,0,Windows,home,(direct),(none)
2301,desktop,Direct,3,50.0,0,Windows,home,(direct),(none)
2302,desktop,Paid Search,21,219.0,0,Windows,checkout,google,cpc
2303,desktop,Direct,4,1056.0,0,Macintosh,home,(direct),(none)
2304,desktop,Direct,4,23.0,0,Windows,home,(direct),(none)
2305,desktop,Paid Search,2,14.0,0,Windows,home,google,cpc
2306,desktop,Paid Search,3,32.0,0,Windows,home,google,cpc
2307,desktop,Organic Search,4,42.0,0,Windows,home,google,organic
2308,desktop,Organic Search,5,280.0,0,Windows,home,google,organic
2309,desktop,Organic Search,27,473.0,0,Windows,home,google,organic
2310,desktop,Organic Search,7,390.0,0,Windows,home,google,organic
2311,desktop,Direct,7,101.0,0,Windows,home,(direct),(none)
2312,desktop,Organic Search,4,75.0,0,Windows,home,google,organic
2313,desktop,Organic Search,8,1519.0,0,Macintosh,home,google,organic
2314,desktop,Paid Search,4,390.0,0,Windows,product,google,cpc
2315,desktop,Organic Search,5,32.0,0,Windows,home,google,organic
2316,desktop,Paid Search,4,57.0,0,Windows,product,google,cpc
2317,desktop,Organic Search,19,527.0,0,Windows,home,google,organic
2318,desktop,Organic Search,66,4851.0,0,Windows,home,google,organic
2319,desktop,Organic Search,3,18.0,0,Macintosh,home,google,organic
2320,desktop,Organic Search,18,368.0,0,Macintosh,home,google,organic
2321,desktop,Organic Search,3,78.0,0,Windows,home,google,organic
2322,desktop,Paid Search,15,482.0,0,Windows,product,google,cpc
2323,desktop,Organic Search,13,102.0,0,Macintosh,home,google,organic
2324,desktop,Organic Search,18,459.0,0,Windows,home,google,organic
2325,desktop,Organic Search,14,411.0,0,Windows,home,google,organic
2326,desktop,Organic Search,2,31.0,0,Macintosh,home,google,organic
2327,desktop,Direct,12,187.0,0,Windows,home,(direct),(none)
2328,desktop,Organic Search,3,24.0,0,Macintosh,home,google,organic
2329,desktop,Organic Search,4,24.0,0,Macintosh,home,google,organic
2330,desktop,Organic Search,3,7.0,0,Macintosh,home,google,organic
2331,desktop,Organic Search,4,36.0,0,Macintosh,home,google,organic
2332,desktop,Organic Search,3,15.0,0,Macintosh,home,google,organic
2333,desktop,Organic Search,2,61.0,0,Macintosh,home,google,organic
2334,desktop,Organic Search,3,29.0,0,Macintosh,home,google,organic
2335,desktop,Direct,2,28.0,0,Windows,home,(direct),(none)
2336,desktop,Organic Search,6,212.0,0,Windows,home,google,organic
2337,desktop,Organic Search,6,227.0,0,Windows,home,google,organic
2338,desktop,Organic Search,8,357.0,0,Windows,home,google,organic
2339,desktop,Organic Search,8,136.0,0,Macintosh,home,google,organic
2340,desktop,Organic Search,17,1434.0,0,Windows,home,google,organic
2341,desktop,Organic Search,19,344.0,0,Windows,home,google,organic
2342,desktop,Paid Search,5,2145.0,0,Windows,home,google,cpc
2343,desktop,Paid Search,3,361.0,0,Windows,product,google,cpc
2344,desktop,Organic Search,4,38.0,0,Windows,home,google,organic
2345,desktop,Organic Search,3,661.0,0,Windows,home,google,organic
2346,desktop,Organic Search,12,136.0,0,Windows,home,google,organic
2347,desktop,Organic Search,2,17.0,0,Windows,home,google,organic
2348,desktop,Organic Search,2,11.0,0,Windows,home,google,organic
2349,desktop,Organic Search,3,24.0,0,Windows,home,google,organic
2350,desktop,Organic Search,28,457.0,0,Windows,home,google,organic
2351,desktop,Organic Search,19,190.0,0,Macintosh,home,google,organic
2352,desktop,Organic Search,19,1190.0,0,Windows,home,google,organic
2353,desktop,Organic Search,15,336.0,0,Windows,home,google,organic
2354,desktop,Direct,3,40.0,0,Windows,home,(direct),(none)
2355,desktop,Organic Search,21,1108.0,0,Windows,home,google,organic
2356,desktop,Organic Search,2,49.0,0,Windows,home,google,organic
2357,desktop,Direct,10,157.0,0,Windows,home,(direct),(none)
2358,desktop,Organic Search,4,49.0,0,Macintosh,home,google,organic
2359,desktop,Organic Search,7,79.0,0,Macintosh,home,google,organic
2360,desktop,Organic Search,5,61.0,0,Macintosh,home,google,organic
2361,desktop,Direct,2,19.0,0,Windows,home,(direct),(none)
2362,desktop,Organic Search,2,183.0,0,Windows,home,google,organic
2363,desktop,Organic Search,3,32.0,0,Windows,home,google,organic
2364,desktop,Paid Search,14,283.0,0,Windows,product,google,cpc
2365,desktop,Paid Search,2,67.0,0,Macintosh,product,google,cpc
2366,desktop,Paid Search,8,1621.0,0,Macintosh,product,google,cpc
